article_id,x,y,z
260750,-1.6814861,-0.5666422,-0.36909494
1098,-1.6498592,-0.35319594,-0.98876876
1099,-5.2862415,3.098044,2.420515
3259,-3.9721782,1.1575109,-1.1236252
6045,0.53511006,-2.2153919,1.1079394
7770,-4.101862,0.55043036,-3.8457143
9545,-2.1807113,0.13153338,-5.9879217
18763,-6.326372,0.3624158,3.2070036
24663,-0.52995914,5.191755,-2.0881054
26703,-2.2124507,2.209323,1.6344161
28707,-5.646127,4.8026276,-0.79913855
28735,-3.9315422,3.121814,2.8508508
29320,-5.4528646,6.230558,2.8563712
30161,-1.3329065,2.3520904,-3.9002454
30802,0.47520217,1.8353059,-0.5066808
30803,0.79300386,2.34139,-0.00873916
31279,-1.8139668,3.9625947,-1.5512362
32694,-2.4615726,6.305876,-2.712608
47356,-6.292333,-3.2075965,-1.086106
48679,-1.6959994,1.0856473,-3.5407863
48828,0.12626652,4.902103,-1.6901128
55792,-6.570323,-3.4052262,2.1690493
58592,2.018423,-4.0467515,1.9913716
82644,1.9067817,5.900095,-3.5708122
85399,7.7030873,-10.541004,-2.717072
95057,-2.1776376,0.6551548,5.370356
96281,4.312593,-2.146946,3.724525
117124,-2.777495,3.8431764,0.8370026
131716,-5.1278586,1.5214735,-0.9777671
151711,-1.6496933,-4.0603523,2.5098588
160058,3.796854,-9.974467,0.5560414
173266,-5.2294188,3.8668962,-0.6095699
175871,-8.001145,6.2898006,5.0886726
180092,-7.34333,-2.8407383,-0.8480069
180266,-3.6476047,-6.1955643,0.028258638
181217,-6.648073,0.42545182,-3.5144804
185418,-1.2815174,6.239383,-1.956886
185609,-2.035887,4.328474,-3.036971
192261,-2.6823509,-1.0928863,1.9889017
194995,-1.6315397,-0.28524563,-4.641145
197219,-4.571872,1.4442917,-0.097263195
198019,-5.7824197,-2.540343,-0.44835293
204130,0.20423536,-7.210492,1.736332
205395,0.49337432,-5.5549774,-5.7166667
207938,1.6255546,-4.0803137,-2.416498
208449,-0.72150415,-5.058865,-3.773894
216151,-6.0189795,4.442771,-6.5442295
219423,-1.047465,-1.9519832,-5.834049
225193,-3.8172364,-0.9189762,-5.5517664
230932,2.7885559,-3.3133626,3.3304148
245234,-3.5886564,4.8156247,-1.7408195
259704,-4.1265187,6.3461456,3.1809359
271165,0.578115,-1.0663882,-1.2376759
271333,-3.77651,2.47337,-2.0006928
274246,3.083864,-4.7178874,8.056579
278596,-4.676176,-3.1218257,-0.111071736
281747,2.4937158,-7.2502594,-1.8960172
284374,-3.3199227,-2.8191326,-1.000097
286825,-1.9150103,1.1809344,4.979002
286842,0.8978782,2.1477869,3.6137166
286843,-3.505609,4.4307623,5.7677736
288174,-0.9066346,3.5055294,8.093963
288669,0.29587358,3.4740548,6.741054
302418,-2.750536,-1.1819642,0.95172757
305541,-2.7231715,5.063584,9.950636
311487,0.38671497,2.123265,7.154948
318113,-1.7300594,0.43472412,3.8117423
322118,-3.6311407,4.3591957,7.3966484
322441,-3.5876455,5.209466,10.141027
322800,-5.8733444,4.430093,8.093963
325439,-4.8231406,0.18118104,1.2113897
329022,-2.0473945,0.6421486,10.131137
340202,-5.52961,0.09930135,10.635936
341728,-2.9593568,1.2352389,2.0108845
350854,-3.8275907,-5.545792,5.3388085
358364,-6.9762235,6.25255,-0.29251325
103868,3.824439,-0.9248776,-4.363866
190998,-4.260355,0.71424,-1.075116
293175,-4.160376,5.7626934,7.271509
293330,-0.94832903,6.7617946,7.6170936
357929,3.83924,-6.7277865,-0.07732472
224511,0.10805518,-7.1187396,-8.097456
266618,-4.7913146,-0.79942286,-5.317139
258656,-3.784255,4.8816824,0.45592758
4970,-5.3393626,1.3347237,-0.55601066
321411,-2.9593368,2.820278,-2.793661
230265,-0.05830633,-6.5973263,-5.8365536
353676,-0.35542125,-0.029360922,3.690876
286149,-0.32478556,-3.1258712,0.7873272
332462,-3.8210387,3.2668688,5.9826617
89684,1.960658,-3.6495864,-0.23022564
47851,-3.8073182,3.0993996,-4.655127
48075,-3.3813908,4.445901,-5.5813265
58210,-1.3017454,1.3316396,-3.0414505
124661,-5.295669,6.4662395,-2.5998116
63177,4.630111,-2.904239,1.7756048
19461,-3.1078513,1.5422153,-1.3872128
58064,-1.5164157,-0.91158724,-0.739045
279690,-3.5953336,-4.9868784,4.054282
334048,-2.8724182,-1.0659858,5.0847354
181638,-3.807212,4.602725,-1.896608
102698,7.7813196,-0.6173824,-5.0174327
162176,2.301675,-5.731825,3.461299
221236,-3.7762864,2.9180114,-5.3611083
134354,-8.19557,6.681847,1.9937322
44802,0.7366182,-1.0675836,-0.2599855
358256,-4.7352285,3.7405655,2.4707172
361793,-4.5038075,5.5149617,-5.89158
362082,0.27056596,7.190258,-0.96763706
122013,0.73299766,1.1180968,-0.121699244
175592,-4.347964,2.8552506,-0.5412455
176479,-2.868377,0.519092,-1.2511119
176949,-4.8383274,-1.1456561,-0.579276
178038,-0.07271108,0.44036183,0.309079
308440,-1.2577045,1.9719377,6.7642574
57542,-1.8560437,0.055840533,-4.102758
138646,-1.6598896,5.5870013,-5.3558564
168385,4.7909875,-2.5489628,1.903565
356533,2.8605707,-11.986776,-1.0323759
50881,5.52618,-6.098974,-0.19442327
152990,-2.4568515,-8.392293,4.045719
154495,-3.1586607,-6.4010763,3.677239
13856,-5.2441726,5.1878276,0.839792
217163,-0.13193454,-0.5362267,-0.90375865
210284,0.9834566,-2.3267577,2.4935842
158369,-1.8122839,-7.624759,-3.3281233
161527,0.86564815,-4.7677593,0.20233263
237420,-1.0984856,-2.5878522,-6.515669
234309,2.8240523,-8.100449,-7.352202
282940,-2.6219769,-2.7827263,-0.10003704
106807,5.757267,-8.713706,-3.0429113
242328,-0.75082624,3.5487485,-0.9312894
314010,-3.7378247,1.9153231,5.198967
261754,-2.9754887,7.5900793,3.5925524
167858,-2.0360024,-1.6277674,2.5587854
171252,-0.93722284,0.007993049,1.3569994
34304,6.5686817,-1.4527066,2.596763
144760,-6.874593,2.0417082,3.2085118
31551,-2.983336,4.5244937,-1.9197747
32376,-1.9591128,7.5102277,-1.2643033
244718,-3.3473368,2.8435104,-4.3908806
51854,4.9036283,0.21703652,0.9545331
76409,1.1025927,-6.3012056,3.539396
273673,0.44655266,-1.1414363,-3.8270066
67767,-0.25125644,-3.2495232,1.2814593
67805,3.2844687,-4.948266,-1.3661702
70294,-2.040632,-2.6127346,0.67614704
70336,-2.5841525,-5.242269,1.8571141
206549,0.98023653,-7.8513045,-6.7052546
325447,1.3630618,-1.6002219,12.31365
39663,1.1524706,0.39161578,8.610521
39849,0.69323224,-0.013996438,8.217355
95720,1.20528,4.1440387,-3.1400867
95997,3.780308,2.0526972,-2.1109834
96807,0.47474387,4.6735983,-2.6717882
106870,2.6395998,-7.3796687,-8.229578
182286,-5.2635226,2.468844,-1.0005171
189133,-0.6462272,4.949777,4.117496
234791,-0.8816041,-5.308556,-9.801221
235282,-2.8979387,-5.240309,-3.4473376
281489,6.160387,-8.172916,1.1363382
327922,-3.2024105,-1.6632662,2.233612
337134,-4.1608357,2.4653778,5.6198425
280012,-0.3533221,-0.64340377,2.9198868
280223,-4.7448583,-2.473332,4.2720823
39870,4.50571,1.5987935,8.555095
39874,3.9648666,-1.4828794,8.5514
39912,2.5108728,0.5601736,10.981002
20128,-4.2237067,-2.3459315,0.1247428
21255,-0.7005996,0.82709897,1.9261605
110978,2.823459,0.39817137,-4.470168
358391,-2.0386393,1.8066549,-3.7237544
360303,-1.7851884,1.7556379,-4.441004
360920,-1.8979137,0.4008709,0.3968507
73272,4.27102,-2.1065369,-0.21653444
300840,-2.2818394,5.554944,-3.0320497
205006,0.1305859,-5.584256,-0.7812355
74766,1.4758403,-1.5300874,5.8699517
313289,-2.786776,2.5580127,5.5753245
236103,-0.5295477,-4.036152,-5.03108
201795,7.281884,-1.2196532,1.7161063
175584,8.837133,7.370998,0.28858462
175797,-0.5422852,-0.5079866,2.1072366
123392,-5.031333,4.203732,-0.5827357
74901,-0.6613984,-4.630656,1.3568525
122285,1.8204801,1.2675843,3.3007324
128680,-0.05317797,1.7065461,-4.1658125
279107,-4.6352057,-5.4971685,3.8568785
279942,-2.831633,-5.699917,4.376178
149821,2.8205059,-5.268714,1.2551903
155400,-0.91210085,-8.251685,1.4500932
298512,-2.7171957,0.48398194,-2.108462
327059,-6.2511625,2.7738574,-1.7230383
357419,5.6672173,-3.9075608,4.7376757
298195,-3.382776,2.5589166,-1.2669526
298445,-6.1020613,3.1212287,-3.017457
177035,-1.5758137,-2.18012,-0.39410976
335402,-4.120313,0.00019091704,10.55362
337448,-2.9856663,3.3200874,4.8095717
59783,2.9721835,-5.923112,1.5516796
145725,-2.7635381,7.147499,-2.4898036
13862,-4.3340807,1.6065338,0.00512559
15490,-4.179178,2.3990443,1.5696251
15555,0.6095184,-1.9582981,-3.3218143
16948,-4.8803997,3.6063964,-0.8772222
157177,0.42386708,-8.219401,-1.0550945
285974,-3.1553206,-3.6881971,0.19676065
33717,0.14919324,-4.4966083,4.015449
61852,5.150072,-4.929191,-0.53435874
226045,-5.3762445,3.0236623,-2.018762
233793,-0.41740587,-5.7517204,-8.182423
233963,-1.5508754,-4.534446,-5.2991962
58223,-1.5991335,1.530453,-1.3597659
76009,-4.0401487,-1.705263,3.1560504
85761,6.01156,-4.0514817,-2.977651
138930,-2.8094785,-4.9320836,0.501292
159985,0.6613732,-3.5222912,-0.515975
248447,-3.7191055,1.0911367,3.545147
303129,-5.7148585,-2.4250622,2.340732
141291,-4.1023846,2.773513,-4.900003
166334,3.8275483,-5.7719193,6.3472004
279218,-2.705275,-1.8106917,6.639827
243263,-1.8864449,3.9457088,-1.9541335
38036,5.4124694,-3.2302268,-5.443241
116436,-2.8876326,4.0042834,-0.36243942
120005,-2.5229163,1.1197382,1.5841805
121643,-4.039416,3.231455,-1.399617
237830,0.34733334,-4.3845153,-8.658138
39609,1.6622955,-1.9558955,8.852368
213386,2.7960615,-2.562879,1.7888879
18562,-3.9193282,-2.9644365,-0.12854825
74377,0.3704202,-3.8986394,2.9238765
195339,-1.0903999,1.3475544,-1.0125871
290954,-7.899142,3.7119985,10.827639
305586,-0.9574039,2.420225,11.558813
306541,-7.6150317,2.6584222,9.2531595
306868,1.0426719,2.9280899,8.841612
308425,-4.5853124,3.9949443,8.136128
97068,-2.9806073,3.522905,-4.191696
70337,-2.2308412,-3.1668043,0.9484929
63618,3.774244,-6.0743713,-2.7630286
96679,2.821019,3.1334767,-2.939049
218567,-2.6046667,5.305241,-2.5451505
224614,-1.2636664,-1.2458597,-3.191006
157368,3.9512198,-6.5352154,2.555972
248391,1.6204053,3.9312282,-0.90360844
355864,6.1118083,-0.15862527,4.352997
237879,2.342148,-5.1671886,-1.0979517
358101,4.4791436,-8.4851675,2.1430225
167727,3.5745478,-8.604468,5.6763425
363789,1.9512154,-6.249064,3.7630892
29193,-2.018291,2.0840166,1.5159079
31996,1.2746704,4.001385,1.0577466
32708,-7.001896,4.6776705,-0.31353712
100096,5.1695595,-7.2435913,-0.3531528
214877,0.35036442,-3.921685,5.345466
131544,-4.5753913,0.63318807,-0.25168616
295027,-0.11454688,-3.2503695,2.1228402
295039,-3.1152146,-1.1939838,-4.264279
34590,1.3563871,-3.1573508,6.033101
207903,-0.25485727,-3.4819026,-1.5206803
18297,-3.5105054,0.17896709,3.7827425
243634,2.8961587,-1.8479675,0.3600814
87139,3.1658366,-2.2761128,0.91910136
170525,-0.6386043,1.2845968,-5.6617546
170527,-3.0986762,1.0450134,-1.0537983
171211,-4.9988227,4.165436,-2.5614994
175101,-5.44281,1.6727813,-5.6677985
175172,-4.575373,-1.234941,-5.490174
175274,-3.2497501,3.6513417,-5.4401174
160104,3.269298,-9.250175,-0.34433064
166878,6.1512594,-0.44829017,0.56071895
212038,-0.51539075,-3.041894,2.8552392
358080,3.0720718,-4.0684032,1.1847259
37567,11.256041,-1.6753204,0.21637303
70094,2.3275511,-7.4945235,-0.01269253
308483,-3.8640442,3.215983,6.057478
217594,-2.1340418,3.996988,-1.6732578
67282,-2.1619422,-7.4607534,4.0384507
68314,0.52941,-4.3650107,0.16166559
73051,-1.4263402,-4.718727,6.770464
98531,5.9860606,-1.7266294,-3.473082
198325,1.3455656,0.6999573,2.2905033
132196,-4.1245303,2.2773032,0.16986817
132374,-3.2118914,1.4592744,-0.38917828
10023,-0.5758891,1.1951666,3.1390207
111697,-4.5635047,-0.18550536,-4.1731267
86752,7.6634545,-0.09092746,1.7969916
182575,-4.4554963,0.44529343,-1.4248706
206919,2.7990625,-3.692526,-3.7149296
250081,5.392236,-1.9023465,-3.8090506
265599,-4.6135874,-0.4058043,-7.8533044
283477,-1.5729748,-1.5888821,0.51905394
283886,-5.4930444,1.0153908,0.64163893
293015,-1.3167716,1.8006158,-3.5157306
79340,-0.20601572,4.211783,1.3147918
215256,-4.562477,2.3732316,-0.6891738
215710,-1.6243701,2.0274792,-3.6698594
33217,5.515449,-4.0575986,-1.4839563
39522,0.95554984,-2.414135,7.8331733
39563,0.16971985,0.88736695,12.475632
150566,-0.62504685,-3.4774394,2.7620099
158658,1.2057528,-4.0170574,-0.70341605
75931,-1.5104798,-3.6706698,3.9783518
171373,-4.1821547,0.851877,0.32917127
197399,-6.641428,-1.8422726,-1.136395
198702,-1.6153796,1.8131238,-4.359493
31261,-0.92976606,2.1787179,-6.135185
47704,-5.400213,1.1126046,-3.4226873
30505,-0.9182166,6.5922046,-3.602278
30526,1.3948911,4.1016164,-2.915946
358390,-3.4311028,-0.83596104,2.1000042
359134,-3.598622,0.78684556,0.5280009
143729,-3.1609895,-0.4452051,-3.0035055
33871,-0.68568385,0.13107325,0.92805725
172030,-3.2818635,0.9421103,-3.095666
294102,4.6923556,-2.3130372,0.10043816
217529,-3.0260837,1.8215802,-3.6430442
277216,-3.037377,5.457214,9.181027
277270,-2.4678736,2.3577197,7.396325
187078,-3.5272238,3.587953,-5.628918
194954,-2.6748319,0.42660654,-3.4149146
30086,-3.3405774,4.7980785,0.5613114
32402,-1.2180593,6.873866,0.9138723
139820,2.9990897,1.0595351,-1.6925272
203777,3.843769,-0.62802434,-5.820523
227834,3.025205,-1.8592999,-0.60686487
357387,2.1523762,-6.009161,6.138796
117001,-3.9037259,2.6864774,0.71098524
106838,8.035004,-7.9755383,-3.967817
203601,7.9792466,-3.7952464,-2.2085702
206290,0.019308953,-4.4693165,-0.12524584
332681,5.549918,-1.1275955,2.8645704
315601,1.1516367,-1.4927818,7.598477
81589,-2.0516515,2.203875,-1.1785288
81654,0.33457932,3.4849784,1.8877816
81759,3.5899632,1.2341025,-1.2605207
144606,-1.8961674,1.9487895,9.549515
145163,2.2668564,4.647434,-1.6252677
157006,0.3483716,-7.7667856,-2.361228
201987,1.7738664,-1.830302,0.87664163
213288,-0.2284069,-5.564618,6.364445
249121,-0.17523862,1.8640964,-2.0560703
349382,-5.675436,1.520466,3.4983385
40641,1.6525218,-2.8242471,-1.3377215
41238,0.052280057,-3.8995893,7.4277563
360885,0.97204846,0.7817895,-3.8691244
86705,7.318225,-2.034763,-5.5434775
63645,5.3359103,0.008962143,1.4732871
263597,-1.5522239,-1.3562143,-1.9991909
263953,-0.2279973,-4.384336,-2.3952265
265109,-0.3723934,-1.650305,-2.8144054
57944,-0.004228829,-2.9947062,0.7484428
59012,-4.048627,-3.3558109,-1.340094
85858,6.6467066,-3.2345588,1.3234167
72082,1.4586864,-2.6923676,4.0508337
72244,1.3704066,-2.1723506,2.2925377
132431,-2.330526,5.298633,-2.8016093
218703,-1.1658392,2.3996437,-4.609829
102883,0.8410877,-3.010437,-4.1145587
67267,-0.74898475,-9.6380005,-1.992143
354424,0.48569116,-4.1904497,2.4649105
11053,-2.4453485,2.183,1.0361446
62568,-1.8962983,-0.13550368,7.5207143
26910,-0.70943534,3.8967185,3.822984
66693,3.142872,-6.5775185,3.842642
357209,4.5633802,-1.0166668,6.872006
136554,-5.6523676,9.336483,-1.8560576
76363,0.7410576,-6.385768,5.9313254
355596,4.355909,-2.2998183,7.1060243
356862,1.6303555,-6.256934,6.703808
29864,2.8292916,3.9870574,-0.89419425
30740,-0.60209864,6.4414043,-1.9281836
286372,-3.7060027,-0.6684324,4.4021587
329984,-3.1624002,1.3493853,3.9734602
108598,0.012464595,1.7276385,4.2102356
139689,-3.7349389,5.933158,-4.9208565
75566,-4.0775585,-1.3598182,4.333661
329669,-4.733751,2.669656,10.001013
354258,5.174456,-1.2022413,4.688977
354310,5.2240357,-4.9247293,4.2178125
265807,12.587862,1.2748092,-3.175952
70921,1.8258349,-6.7349524,3.04141
166087,1.2213984,-3.241002,2.8588624
166352,3.085839,-6.2186213,3.0319588
214055,0.37799183,-4.9074206,0.68003774
42053,2.4184556,-4.945,0.17752978
86734,9.8227,-5.1001987,-2.0606823
85426,7.132557,-2.5021212,-4.4650626
89683,9.871875,0.7931894,-2.447166
29036,-1.7729002,2.9973514,4.08272
30979,-1.9670011,10.234586,-2.6088195
110040,2.4925947,-1.7461144,-3.8128736
106960,5.8233027,-7.0873427,-4.7309947
212036,2.2455895,-5.754628,4.349253
212037,1.7605319,-2.7732658,4.762758
327517,-3.386135,1.5205632,5.109562
59798,4.3764257,-3.1420703,-1.305667
59803,1.337518,-4.975826,0.43701735
59872,6.0940857,-6.3058753,-0.48412097
97039,3.2036338,2.9588368,-0.7518202
276591,-2.8543694,1.3811512,10.564192
320184,0.30971295,4.1871805,-2.5119963
351405,-3.3103294,0.25674286,5.6035004
351421,-4.5396233,1.3370906,-0.16062416
352443,-5.390864,3.3999157,-2.4143698
352713,-6.092422,6.66653,8.328219
353275,-0.8438213,1.7409166,2.5503597
152554,-2.0425053,-6.653454,2.0932171
16090,-2.490344,0.20398559,1.4993771
16313,-2.4757268,4.784318,0.084216416
122195,-3.9988635,1.0738916,0.055894144
330265,-1.0473877,-0.9240602,9.660015
2328,2.8540444,-1.122208,1.0937268
242101,-2.1947565,5.973932,-2.6865497
342821,-0.037982658,0.67666787,6.403196
279835,-0.8575034,-2.8223042,2.8305094
279861,-1.8212305,-4.409779,3.2093966
127502,-0.23539746,2.0590124,-0.056039225
269795,-4.861984,3.1580844,0.97293055
208027,2.5521364,-5.1968174,-3.6611788
281260,-2.4217565,2.3925247,6.4753995
285194,1.5950153,0.093854256,0.936944
10492,-0.6249727,1.1115096,-3.1959913
55315,-2.4997041,-2.941531,-1.8917159
55545,0.3590908,-4.156186,-3.6785634
55551,-3.1357603,-5.1726575,-1.2341741
58003,1.4098419,-3.3611963,-2.655237
303697,-5.2886076,4.75736,-2.1865847
213354,0.49617115,-6.939563,2.6924675
13734,-3.4885015,0.18048057,-0.83209884
172034,-6.053301,0.037079178,-1.7176144
41589,0.23161626,-0.8912954,10.00219
54042,-1.9820672,-1.970275,5.013605
54044,-3.275778,-1.6204326,6.9772935
54046,-3.6366699,1.2056662,0.24848664
96708,-3.3389826,3.1008556,-2.675095
33523,5.512625,-2.2846463,3.0001268
67709,0.647781,-2.3681347,-0.98047656
73190,2.969584,-2.8714144,2.853715
73311,4.9810867,-3.5448697,2.7783155
79102,0.69860655,-3.2903974,-1.151649
79457,4.995608,-1.2427936,-0.044609945
79459,0.14281888,2.5878704,1.7018335
79461,6.64441,1.4819041,0.11739985
79464,2.4279368,2.3778186,1.683276
79465,2.741224,-0.32558674,0.36370897
79466,6.668866,1.3102632,-0.73793465
79469,3.2170136,1.1566608,1.765922
124221,-3.783278,5.9613714,-0.7302284
129516,-4.7691526,4.178463,1.2949687
133865,3.1546965,3.1590934,2.4071329
133899,4.129152,2.690669,2.6230962
133911,-1.3643093,-0.52608836,0.92128175
137992,4.0280566,-3.233765,-1.1824356
139505,-1.65112,0.1582717,1.9557688
142053,5.922482,2.0985975,-2.8302088
142416,3.6046798,-1.3677729,3.6999738
142434,-1.9427831,5.792451,-1.9483826
169421,-1.0292522,-2.1010764,2.4490988
184673,0.30579,5.3939023,4.1664486
184675,-0.8970031,1.3566235,1.9711355
184681,-0.3903386,1.6350371,-1.2295775
196289,5.1566954,-1.2182218,-2.4096591
196303,2.725994,2.2151542,2.6524396
196305,-4.2514687,0.9926426,-0.21966356
196306,-1.1801339,-1.7862117,1.1897452
196312,-3.0718753,-0.8820455,-0.24348089
196319,1.3376209,-2.0144565,0.54307586
196323,1.9366256,0.26894537,-0.15360981
196331,4.467675,0.29331228,2.0970552
196334,2.7661319,-2.7779076,1.151782
196337,1.1528578,0.8426323,2.0932477
196338,0.83452487,0.88885033,1.6472536
216431,4.0154686,2.3025331,-0.16998944
221302,2.999903,-0.7289312,-0.96397257
221331,3.294775,-3.6010404,2.8492594
221341,2.859779,-3.3412075,0.9258867
221348,3.86281,-2.3275576,2.8154194
221407,6.7992086,0.8201145,0.79147804
221482,4.198343,0.7262356,-0.8856879
248306,-2.0005875,-0.6622308,3.7248762
289489,-0.83734524,2.097426,3.238356
289653,-2.5647805,4.3339148,1.7140826
294105,6.0013547,-2.6297104,-0.35573235
294114,-0.99791473,0.31833428,0.26963094
294117,1.5438955,-1.7537099,0.24543539
294122,-0.009973376,1.2082418,-0.16189314
305194,5.4665546,2.5774791,2.024121
305370,2.240561,-0.49463284,3.8647213
309631,-3.3888865,2.0517466,8.736318
328422,1.5163016,0.4584686,8.919064
328456,6.6600013,0.046545528,4.226288
328484,6.5959272,-0.57850134,1.9942158
332687,-4.332515,0.8626097,1.0768014
332688,0.84882843,0.9179837,1.7879667
348420,1.9750109,-1.2154845,-0.27792335
348430,1.7754818,-1.0819069,0.29237577
348432,2.487133,-1.5120865,1.6787292
348481,0.06595041,0.34300372,4.545539
361703,-3.8530788,5.611684,-2.422545
100910,2.979903,-7.4963093,-4.29659
192234,-6.19836,5.0890985,-0.94308734
318170,-4.782349,0.93070805,2.0498633
318173,-2.9841375,2.2474298,9.176231
237542,-2.7471695,-0.6744366,-6.3410187
249937,-3.8212667,1.6707534,-8.201789
48512,-3.0814292,6.6787724,-2.6415372
200336,-0.8539035,-7.3375382,5.751341
200746,3.346042,-6.3780274,2.9193397
200854,7.8325677,-3.766521,-0.11590854
200885,2.4103467,-2.1311538,4.613417
84495,-0.1243452,1.1080831,-3.8776164
30712,-3.140474,5.6622844,0.67894936
17142,-2.7950423,3.4407446,0.47870606
89704,0.7174205,-3.6757567,-2.6617563
182180,-5.5881844,-0.7977171,-3.9864454
91392,1.663165,3.4882855,2.207057
155678,0.18772188,-4.584653,2.059054
231736,0.97641134,-3.6733882,-2.3262675
236738,0.31288087,-0.41137266,-3.3529532
253130,-7.24251,0.30641794,-0.09476635
213378,-0.20263696,-3.7213554,8.426872
235131,8.00932,-5.3570185,-5.2737985
235163,-1.5672624,-5.180137,-5.0765314
63251,2.277742,-2.2503672,-0.529878
180847,1.6058002,-2.3236935,-4.206114
71264,-0.05561703,-5.5537133,2.137585
111836,4.282893,-3.339946,-1.4803152
284790,2.44492,-2.5133631,0.33474997
39808,2.2349534,-2.110473,8.575502
276802,-8.058028,5.187106,9.383252
338273,0.042448077,1.0899805,3.4833808
10439,-5.384635,1.5823005,-3.455569
119384,-2.1531277,4.5631,5.135999
354186,5.2210712,-0.32602736,4.0254893
354187,8.345555,-4.449278,2.4793308
354507,5.102898,-1.2809824,0.3176527
276837,-4.5217886,6.617885,6.453099
341854,-4.4794884,6.7272215,4.5595193
184033,-4.2189016,3.2346935,-0.17288391
353328,-4.388951,4.0651464,1.0598568
191959,-3.7711256,5.36726,-2.4108987
33708,1.5883696,-4.176409,1.4261452
213779,-0.666829,-6.1971254,3.701412
3872,-2.2235615,-2.120258,-3.201442
222577,-3.4881706,0.96293616,0.78611404
288697,1.1164759,0.14232713,6.533547
362161,-4.75888,3.587791,-3.5542629
66235,2.937787,-9.815187,3.856174
157365,1.8662716,-8.580486,-4.096199
66878,0.14647375,-5.000311,-0.6649846
234107,-2.1802447,-1.7650887,-6.530502
162413,1.2563744,-9.848971,-0.6945672
36433,-4.2021556,-3.7043009,1.2239211
76451,3.8282375,-4.104296,0.07442889
271586,0.3396245,-0.12145889,-7.625977
328729,-4.4020514,7.25586,6.914668
328734,-5.0905156,4.028504,8.004128
161119,2.5776665,-2.4971309,0.5020379
161591,-0.44728062,-6.094966,0.76130664
357704,0.6590539,-5.291914,0.98215127
201849,2.412883,-4.346885,2.4137053
70162,-1.425279,-6.9520955,-0.9426656
84683,4.9868813,5.767445,-1.8314166
18739,-4.119358,-0.52888125,1.8466014
122090,-7.5646863,7.5540423,-1.7607992
97357,0.8133619,3.1849065,1.8368803
298266,3.3069675,0.34121642,-1.4212075
185658,-1.97261,3.4928393,5.2595367
356905,4.69254,-2.6705382,4.123438
357819,2.5039527,-4.975697,0.14462754
63776,4.2617655,-9.830291,0.5199779
69893,1.2524155,-8.08193,1.1462172
354774,4.817347,-3.6772792,3.8646247
223058,-1.8114406,-2.6731548,-0.41779706
96810,-1.4069707,3.8832767,-3.363074
149825,1.2727495,-5.99826,3.1563308
149914,9.934324,-4.252657,-0.11595587
149954,3.66243,-7.837879,3.3789434
165400,4.091827,-7.7114244,5.2643137
166711,0.22498664,-0.97350997,2.852373
166712,2.8463085,-3.7211494,2.1985657
166714,7.5222144,-2.4273846,2.2971053
166726,2.3490043,0.21819654,2.7374468
166775,5.470552,0.05270183,0.43692952
166988,1.6173282,-1.825411,1.6825227
166995,2.8472443,-2.5242927,-0.56784075
277108,-5.239848,6.495687,8.172312
350358,-4.0033054,-1.2789044,12.10638
63543,5.1553264,-6.707136,-0.31092787
67949,3.4119303,-10.335505,2.63379
91191,1.1136732,2.8541896,-0.20961215
109062,-2.0312984,-2.5682058,-0.5534462
109434,-3.6362522,1.321632,-1.3423584
205334,3.0885549,-3.3815615,-4.6594133
6841,-7.826458,3.935722,2.1282187
292729,-2.262352,3.7798858,7.382124
128162,-1.5347759,1.0855186,-1.963418
134856,-3.2429173,3.1220229,2.3417945
135329,-3.657659,0.8339124,0.35992008
354692,5.4646945,-2.810625,3.2620144
63396,3.778949,-3.9027247,2.3027918
63397,1.5666759,-3.2298534,2.40299
63585,5.34792,-2.8218086,-0.055361494
63591,3.555359,-4.1228633,0.99975944
63692,4.1934166,-4.607576,-2.035258
67929,2.4259646,-4.636615,2.2614007
112210,-2.4435368,4.276562,2.398565
39266,2.6332006,-0.4999082,14.076695
252150,-1.7954588,-4.3820004,-1.7644441
315417,0.5111646,-1.1742909,5.5941486
168805,3.9274564,-3.5723622,1.3388547
223335,-3.913033,-2.2126718,-3.3453367
298615,-5.9367266,0.26225033,-3.557832
300181,-3.8196616,2.534928,-6.3960457
139655,1.673806,0.55868536,-2.500523
19497,-4.153129,0.42407402,-0.3216298
36499,1.9468478,-6.9529576,3.041659
62553,-0.06898474,-1.1165013,1.6123317
75880,-2.043631,-2.6122243,0.28675646
218445,-3.303907,2.8838663,-5.165502
241400,-1.5946347,1.7187477,-3.534441
3442,-4.5585895,4.1684985,0.004690325
191329,2.0279279,-2.2278798,-0.67417413
194209,-3.2076914,3.6968808,-5.032091
165770,-3.8674948,-5.0842905,4.676885
166348,1.8868952,-1.684009,0.5492522
281087,0.4065441,-7.024324,6.1276507
13539,-2.5692172,3.5082402,-2.5195234
184219,-3.0335758,-3.2608526,0.36184037
86994,7.135531,-5.6728754,-5.4327774
46145,1.1136483,-4.0164113,1.347313
220160,-2.9148374,-0.20914286,-5.869551
282923,1.9161729,-3.654306,-2.1736073
283393,1.0574104,-2.4021244,-0.71691173
286095,-2.03981,-1.4931899,-1.3966041
7265,-1.7594181,-1.6748416,-0.86247104
150028,2.1257846,-2.617372,0.15292181
158544,1.2413657,-7.971537,-0.44759038
194165,4.130892,-4.244017,-4.1306705
210528,4.6544704,-1.9986244,5.730964
212952,1.067749,-3.2277505,4.124975
212962,2.0846834,-3.8524525,8.073655
